Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro),Age,km_year,annual_mileage,Cars_built,engine_capacity
22,10,2007,10,260000.0,2000.0,4,1,4699.0,15,17333.33,0,0,2
1,15,2010,10,197000.0,2000.0,4,0,8200.0,12,16416.67,2,1,2
1,15,2017,10,52000.0,2000.0,4,0,22333.0,5,10400.0,1,1,2
11,33,2015,6,154500.0,1500.0,4,1,8999.0,7,22071.43,0,3,1
2,129,2016,9,84000.0,2000.0,5,0,37900.0,6,14000.0,2,1,2
28,134,2001,6,280000.0,1800.0,4,0,3300.0,21,13333.33,2,1,1
23,31,2005,10,224000.0,1800.0,4,0,6000.0,17,13176.47,2,1,1
42,88,2001,1,230000.0,1900.0,0,1,3990.0,21,10952.38,1,1,2
3,101,2014,4,80000.0,1400.0,5,0,9300.0,8,10000.0,1,3,1
23,104,2007,10,187000.0,3000.0,0,0,3900.0,15,12466.67,2,1,2
2,6,2003,10,300000.0,200.0,0,1,4400.0,19,15789.47,2,1,1
19,98,2013,9,154000.0,4400.0,0,0,45000.0,9,17111.11,2,1,0
28,123,1996,10,356809.0,1600.0,4,1,1500.0,26,13723.42,2,1,1
1,15,1996,10,480000.0,1800.0,4,1,2100.0,26,18461.54,0,1,1
0,101,2004,10,205000.0,1600.0,4,1,1300.0,18,11388.89,1,1,1
23,109,1990,10,345566.0,2000.0,3,1,750.0,32,10798.94,1,1,2
1,101,2012,9,188000.0,2000.0,0,0,14500.0,10,18800.0,0,1,2
18,101,2006,10,280000.0,1000.0,4,1,1800.0,16,17500.0,0,0,1
40,74,2008,9,210000.0,2700.0,3,0,13500.0,14,15000.0,2,0,2
23,48,2006,4,211000.0,3500.0,4,0,8000.0,16,13187.5,2,1,0
32,80,2005,11,195500.0,1500.0,0,1,3950.0,17,11500.0,1,1,1
40,92,2010,4,280000.0,1800.0,2,0,7600.0,12,23333.33,0,0,1
32,115,2016,10,117500.0,1500.0,0,0,11600.0,6,19583.33,0,1,1
23,48,1997,10,245000.0,3000.0,0,1,4000.0,25,9800.0,1,1,2
23,48,2000,10,111111.0,2200.0,0,1,5200.0,22,5050.5,1,1,2
35,50,2012,4,157000.0,1200.0,4,1,4700.0,10,15700.0,2,1,1
35,50,2011,11,170200.0,1200.0,4,1,4999.0,11,15472.73,2,1,1
1,15,2003,11,266643.0,2500.0,0,1,2300.0,19,14033.84,2,1,2
42,37,2014,6,165000.0,1600.0,0,1,6200.0,8,20625.0,0,1,1
42,101,2002,6,500000.0,2500.0,0,1,5899.0,20,25000.0,0,1,2
23,126,2000,11,350000.0,2200.0,0,1,2150.0,22,15909.09,2,1,2
42,61,1996,4,10000.0,1600.0,4,1,1150.0,26,384.62,1,1,1
40,24,2009,4,125000.0,1400.0,0,1,6500.0,13,9615.38,1,0,1
28,23,2010,11,175000.0,1400.0,4,1,5300.0,12,14583.33,2,1,1
28,101,1994,10,313833.0,2000.0,4,1,950.0,28,11208.32,1,1,2
13,35,2013,9,137000.0,1998.0,4,1,14000.0,9,15222.22,2,0,2
27,95,2007,3,177777.0,1500.0,0,1,7500.0,15,11851.8,1,0,1
24,101,2005,4,220000.0,1598.0,4,0,4800.0,17,12941.18,2,1,1
17,101,2009,3,195000.0,2400.0,4,1,7800.0,13,15000.0,2,3,2
42,118,2008,6,191000.0,1400.0,4,1,6200.0,14,13642.86,2,1,1
6,47,2012,3,230000.0,1500.0,0,1,7300.0,10,23000.0,0,1,1
42,101,2005,10,270000.0,3000.0,0,0,9500.0,17,15882.35,2,1,2
39,101,2001,11,175000.0,1800.0,4,0,1400.0,21,8333.33,1,0,1
35,22,2010,4,200000.0,2000.0,0,1,8700.0,12,16666.67,2,1,2
6,75,2012,6,250000.0,1600.0,3,1,7300.0,10,25000.0,0,1,1
40,44,2014,10,173000.0,1400.0,0,1,8800.0,8,21625.0,0,0,1
27,91,2002,10,218000.0,1800.0,4,1,3599.0,20,10900.0,1,0,1
6,47,2011,9,194321.0,1500.0,0,1,6400.0,11,17665.55,0,1,1
40,44,2010,10,203000.0,1400.0,0,1,7500.0,12,16916.67,2,0,1
1,93,2011,3,125666.0,2000.0,0,0,9000.0,11,11424.18,1,1,2
32,80,2013,11,159702.0,1500.0,0,0,5500.0,9,17744.67,0,1,1
40,44,2015,10,173000.0,1400.0,0,1,8900.0,7,24714.29,0,0,1
42,61,2010,4,180000.0,1400.0,4,0,5000.0,12,15000.0,2,1,1
14,121,2016,3,129000.0,2000.0,4,1,12000.0,6,21500.0,0,0,2
27,95,2008,4,175000.0,1500.0,0,1,6500.0,14,12500.0,2,0,1
42,61,2013,11,16310.0,1200.0,4,1,6500.0,9,1812.22,1,1,1
25,101,2001,10,134956.0,1800.0,4,0,1500.0,21,6426.48,1,0,1
40,44,2004,4,214789.0,1400.0,0,0,5199.0,18,11932.72,2,0,1
23,56,2017,9,25000.0,2200.0,0,0,38990.0,5,5000.0,1,1,2
23,22,2011,9,152000.0,2987.0,0,0,14500.0,11,13818.18,2,1,2
42,110,2001,11,143000.0,1800.0,4,0,6000.0,21,6809.52,1,1,1
2,9,1993,10,300050.0,1800.0,4,1,1180.0,29,10346.55,1,1,1
34,101,2004,10,230000.0,1200.0,4,1,2950.0,18,12777.78,2,1,1
3,101,2016,0,64300.0,2000.0,4,0,24999.0,6,10716.67,1,3,2
23,48,2018,10,190000.0,2200.0,0,0,25200.0,4,47500.0,0,1,2
21,101,2017,10,44000.0,2000.0,4,0,13900.0,5,8800.0,1,3,2
42,88,2013,10,201000.0,1600.0,0,0,10900.0,9,22333.33,0,1,1
2,9,2003,10,281369.0,3000.0,4,0,8850.0,19,14808.89,2,1,2
27,82,2005,4,259000.0,1400.0,4,0,3799.0,17,15235.29,2,0,1
42,37,2008,6,311000.0,1900.0,0,1,5500.0,14,22214.29,0,1,2
20,101,2018,10,3821.0,3500.0,4,0,76900.0,4,955.25,1,0,0
24,101,2012,4,108000.0,1600.0,4,0,10800.0,10,10800.0,1,1,1
32,68,2016,3,192000.0,1500.0,0,0,13799.0,6,32000.0,0,1,1
40,101,2011,4,173000.0,1400.0,0,0,8700.0,11,15727.27,2,0,1
42,90,2011,4,165000.0,1200.0,4,0,7399.0,11,15000.0,2,1,1
23,48,2019,2,31086.0,2000.0,4,0,55000.0,3,10362.0,1,1,2
2,101,2019,3,29600.0,2000.0,0,0,48999.0,3,9866.67,1,1,2
23,48,1996,10,300000.0,2295.0,3,1,3400.0,26,11538.46,1,1,2
2,9,2005,10,382000.0,2500.0,0,0,10500.0,17,22470.59,0,1,2
35,85,2011,11,222222.0,1400.0,4,1,6550.0,11,20202.0,0,1,1
11,101,1988,4,153800.0,200.0,4,1,1400.0,34,4523.53,1,3,1
28,23,1996,11,260000.0,1600.0,4,1,1500.0,26,10000.0,1,1,1
23,101,1992,10,378392.0,1800.0,4,1,650.0,30,12613.07,2,1,1
28,134,2007,5,215000.0,1800.0,4,1,4999.0,15,14333.33,2,1,1
14,135,2011,9,55000.0,1685.0,0,1,7499.0,11,5000.0,1,0,1
23,48,2014,10,214001.0,2200.0,0,0,14999.0,8,26750.12,0,1,2
35,50,2000,4,224009.0,1400.0,4,1,3499.0,22,10182.23,1,1,1
2,9,2003,10,320021.0,3000.0,3,0,9999.0,19,16843.21,2,1,2
32,80,2008,11,223004.0,1500.0,0,1,4499.0,14,15928.86,2,1,1
23,78,2001,9,2500.0,2700.0,0,1,2500.0,21,119.05,1,1,2
35,114,2009,10,241001.0,1400.0,4,1,8900.0,13,18538.54,0,1,1
14,101,2011,10,62000.0,2000.0,4,0,11500.0,11,5636.36,1,0,2
23,31,1998,10,300000.0,220.0,0,1,3500.0,24,12500.0,2,1,1
40,74,2012,9,193414.0,2700.0,3,0,19600.0,10,19341.4,0,0,2
23,48,2006,10,258258.0,2200.0,0,0,1500.0,16,16141.12,2,1,2
35,114,2015,4,260000.0,2000.0,0,0,17500.0,7,37142.86,0,1,2
40,92,2015,4,100000.0,1800.0,2,0,9600.0,7,14285.71,2,0,1
1,15,2011,11,250000.0,2000.0,0,0,14000.0,11,22727.27,0,1,2
11,33,2004,6,260300.0,1800.0,3,1,3650.0,18,14461.11,2,3,1
40,92,2013,10,180000.0,1800.0,2,0,9400.0,9,20000.0,0,0,1
2,9,2005,10,280000.0,2500.0,4,0,6850.0,17,16470.59,2,1,2
35,85,2009,11,210000.0,1800.0,4,1,6490.0,13,16153.85,2,1,1
23,31,2001,10,307000.0,2200.0,0,0,5600.0,21,14619.05,2,1,2
38,101,2007,3,250474.0,2500.0,3,0,7099.0,15,16698.27,2,0,2
3,101,2012,6,120400.0,1798.0,4,0,7900.0,10,12040.0,2,3,1
2,9,2020,10,45000.0,1998.0,4,0,39900.0,2,22500.0,0,1,2
2,9,2001,10,123421.0,3000.0,0,0,1000.0,21,5877.19,1,1,2
23,14,2000,4,20000.0,1700.0,0,1,1000.0,22,909.09,1,1,1
42,61,2009,10,160000.0,1400.0,4,1,6700.0,13,12307.69,2,1,1
42,118,2007,6,185000.0,1900.0,0,1,5350.0,15,12333.33,2,1,2
2,6,2004,10,21543.0,2000.0,0,0,1000.0,18,1196.83,1,1,2
41,101,2002,11,208000.0,1500.0,3,1,1300.0,20,10400.0,1,2,1
2,12,2006,10,236000.0,3000.0,0,0,13500.0,16,14750.0,2,1,2
41,101,2000,4,230000.0,1500.0,4,1,990.0,22,10454.55,1,2,1
23,48,1996,10,400000.0,2200.0,0,1,3100.0,26,15384.62,2,1,2
32,62,2013,6,164000.0,1500.0,0,1,7300.0,9,18222.22,0,1,1
27,95,2015,3,47000.0,1200.0,4,0,11200.0,7,6714.29,1,0,1
23,78,2002,9,12345.0,2700.0,0,1,1500.0,20,617.25,1,1,2
40,45,2006,6,250000.0,2200.0,0,1,6000.0,16,15625.0,2,0,2
6,75,2013,11,180000.0,1500.0,0,1,6990.0,9,20000.0,0,1,1
40,74,2019,9,30000.0,2800.0,0,0,49500.0,3,10000.0,1,0,2
23,48,2008,10,287000.0,2500.0,4,0,8999.0,14,20500.0,0,1,2
6,75,2013,11,86000.0,1200.0,4,1,5500.0,9,9555.56,1,1,1
6,76,2005,10,23548.0,1400.0,3,1,2200.0,17,1385.18,1,1,1
42,117,2006,9,272000.0,2500.0,0,0,8300.0,16,17000.0,2,1,2
2,9,2011,10,318000.0,2000.0,0,0,13500.0,11,28909.09,0,1,2
23,48,2004,10,245000.0,2700.0,0,0,3650.0,18,13611.11,2,1,2
42,61,2014,11,16000.0,1598.0,0,1,4400.0,8,2000.0,1,1,1
32,115,2017,11,210000.0,1500.0,0,0,11799.0,5,42000.0,0,1,1
23,48,2013,10,258173.0,2200.0,0,0,16999.0,9,28685.89,0,1,2
23,126,2000,6,400000.0,2200.0,0,1,4200.0,22,18181.82,0,1,2
17,101,2006,9,190000.0,3000.0,0,0,7000.0,16,11875.0,1,3,2
42,110,2008,6,299550.0,1896.0,0,1,8000.0,14,21396.43,0,1,2
27,21,2004,4,250000.0,1800.0,3,0,3123.0,18,13888.89,2,0,1
6,76,2006,10,300000.0,1396.0,3,1,1900.0,16,18750.0,0,1,1
40,24,2009,5,170000.0,1800.0,4,1,6200.0,13,13076.92,2,0,1
18,101,2001,10,300000.0,1800.0,4,1,1500.0,21,14285.71,2,0,1
27,67,2015,9,33000.0,1197.0,4,1,6999.0,7,4714.29,1,0,1
23,48,2004,10,287800.0,3200.0,0,0,3900.0,18,15988.89,2,1,2
13,20,2019,10,29459.0,1998.0,4,0,23700.0,3,9819.67,1,0,2
42,118,2004,6,290570.0,1900.0,0,1,2200.0,18,16142.78,2,1,2
2,9,2016,10,180000.0,1993.0,0,0,21000.0,6,30000.0,0,1,2
41,101,2005,10,165000.0,1500.0,4,1,1699.0,17,9705.88,1,2,1
13,101,2009,4,182000.0,1300.0,2,0,6000.0,13,14000.0,2,0,1
2,101,2010,9,230000.0,2000.0,0,0,10900.0,12,19166.67,0,1,2
28,23,2011,11,215711.0,1300.0,0,1,6200.0,11,19610.09,0,1,1
32,80,2012,11,188000.0,1500.0,0,0,7300.0,10,18800.0,0,1,1
42,61,2010,11,13500.0,1200.0,4,1,5599.0,12,1125.0,1,1,1
32,80,2005,10,200000.0,1500.0,0,1,2700.0,17,11764.71,1,1,1
6,76,2006,10,20075.0,1400.0,3,1,1999.0,16,1254.69,1,1,1
40,92,2013,4,139000.0,1800.0,2,0,9700.0,9,15444.44,2,0,1
23,48,2004,10,330120.0,2200.0,0,1,6999.0,18,18340.0,0,1,2
32,108,2012,4,162000.0,1500.0,0,1,7000.0,10,16200.0,2,1,1
3,101,2014,4,23500.0,999.0,4,1,5500.0,8,2937.5,1,3,1
35,114,2009,10,280000.0,2000.0,0,0,8299.0,13,21538.46,0,1,2
42,66,2012,10,13000.0,2000.0,4,0,7299.0,10,1300.0,1,1,2
42,66,2013,10,170000.0,1400.0,2,0,8999.0,9,18888.89,0,1,1
25,101,1999,9,256000.0,2500.0,0,1,5800.0,23,11130.43,1,0,2
23,48,2013,11,167500.0,2200.0,0,0,14999.0,9,18611.11,0,1,2
40,24,2014,11,51000.0,1400.0,0,1,10700.0,8,6375.0,1,0,1
14,101,2000,6,331200.0,1997.0,3,1,2100.0,22,15054.55,2,0,2
35,85,2014,1,153322.0,1600.0,0,1,11800.0,8,19165.25,0,1,1
2,9,2013,10,160000.0,2000.0,4,0,14700.0,9,17777.78,0,1,2
42,90,2012,4,162200.0,1200.0,0,1,5400.0,10,16220.0,2,1,1
42,61,1998,4,240000.0,1600.0,4,1,2250.0,24,10000.0,1,1,1
14,121,2017,9,55000.0,1600.0,4,0,19490.0,5,11000.0,1,0,1
35,114,2018,10,124000.0,2000.0,0,0,25500.0,4,31000.0,0,1,2
1,93,2012,9,190000.0,1950.0,4,0,14800.0,10,19000.0,0,1,2
40,24,2011,4,190000.0,1400.0,0,1,6400.0,11,17272.73,0,0,1
34,101,2006,5,230000.0,1600.0,4,1,4250.0,16,14375.0,2,1,1
30,39,2014,9,175000.0,2996.0,0,0,34000.0,8,21875.0,0,1,2
42,61,2006,4,130000.0,1390.0,4,1,5300.0,16,8125.0,1,1,1
43,101,2000,10,317184.0,2000.0,4,1,4000.0,22,14417.45,2,-1,2
14,101,2020,10,29000.0,1600.0,4,0,16999.0,2,14500.0,2,0,1
18,113,2008,3,211000.0,2000.0,0,1,3550.0,14,15071.43,2,0,2
40,24,2009,4,260000.0,1364.0,0,1,5750.0,13,20000.0,0,0,1
2,129,2008,9,308000.0,3000.0,4,0,14700.0,14,22000.0,0,1,2
42,118,2008,6,238000.0,1900.0,0,0,7000.0,14,17000.0,2,1,2
13,101,2013,4,220000.0,1300.0,4,0,6800.0,9,24444.44,0,0,1
25,101,2009,6,146000.0,2000.0,0,1,2900.0,13,11230.77,1,0,2
5,101,2003,6,315000.0,1890.0,4,1,2500.0,19,16578.95,2,1,2
23,48,2001,10,420000.0,2700.0,0,0,5450.0,21,20000.0,0,1,2
28,123,1994,4,375000.0,1600.0,3,1,400.0,28,13392.86,2,1,1
1,17,2014,10,187000.0,2000.0,0,0,19000.0,8,23375.0,0,1,2
25,72,1992,4,330000.0,1468.0,4,1,500.0,30,11000.0,1,0,1
4,22,1990,10,175000.0,3300.0,4,0,8500.0,32,5468.75,1,3,2
42,118,2013,6,163528.0,1400.0,3,0,9250.0,9,18169.78,0,1,1
40,44,2005,4,2060.0,1400.0,0,1,5950.0,17,121.18,1,0,1
42,118,2011,6,285325.0,1400.0,3,0,5250.0,11,25938.64,0,1,1
28,23,2012,11,165134.0,1300.0,0,1,6950.0,10,16513.4,2,1,1
43,131,2011,3,263254.0,2400.0,0,0,15950.0,11,23932.18,0,-1,2
42,61,2005,4,109666.0,1400.0,4,1,5450.0,17,6450.94,1,1,1
40,44,2006,4,192635.0,1400.0,0,1,5450.0,16,12039.69,2,0,1
1,17,2006,10,296653.0,2400.0,4,1,7150.0,16,18540.81,0,1,2
29,101,2005,4,303409.0,1400.0,4,1,2650.0,17,17847.59,0,1,1
27,95,2011,3,163528.0,1500.0,0,1,8650.0,11,14866.18,2,0,1
29,101,2019,3,33674.0,1600.0,4,0,18750.0,3,11224.67,1,1,1
40,24,2010,4,221607.0,1300.0,4,1,5950.0,12,18467.25,0,0,1
13,20,2009,10,186305.0,2200.0,0,1,10450.0,13,14331.15,2,0,2
20,97,2008,9,157750.0,3300.0,2,0,15750.0,14,11267.86,1,0,2
13,35,2015,3,181583.0,1600.0,0,1,17950.0,7,25940.43,0,0,1
23,126,2006,11,298635.0,3000.0,0,0,7950.0,16,18664.69,0,1,2
42,118,2011,6,251425.0,2000.0,0,0,9750.0,11,22856.82,0,1,2
1,15,2006,10,206352.0,1900.0,0,1,7150.0,16,12897.0,2,1,2
1,17,1995,11,235455.0,2600.0,4,0,2650.0,27,8720.56,1,1,2
27,95,2011,3,171325.0,1500.0,0,1,8450.0,11,15575.0,2,0,1
35,100,2014,10,175350.0,1600.0,0,1,7950.0,8,21918.75,0,1,1
32,80,2012,11,175352.0,1500.0,0,1,7250.0,10,17535.2,0,1,1
32,80,2016,4,88065.0,1500.0,0,1,9450.0,6,14677.5,2,1,1
35,50,2011,11,154332.0,1200.0,0,1,5350.0,11,14030.18,2,1,1
32,108,2012,11,90419.0,1500.0,0,1,7250.0,10,9041.9,1,1,1
18,103,2012,4,168523.0,1200.0,0,1,5850.0,10,16852.3,2,0,1
40,44,2006,11,22650.0,1400.0,0,0,5250.0,16,1415.62,1,0,1
28,22,2003,6,25100.0,2500.0,0,1,3250.0,19,1321.05,1,1,2
42,90,2014,4,102500.0,1400.0,0,1,6900.0,8,12812.5,2,1,1
23,101,2004,2,223000.0,2200.0,0,1,3250.0,18,12388.89,2,1,2
35,101,2006,4,250000.0,1998.0,4,1,9000.0,16,15625.0,2,1,2
11,54,2010,4,193459.0,1400.0,0,1,4500.0,12,16121.58,2,3,1
25,101,1996,2,32000.0,2000.0,4,1,1600.0,26,1230.77,1,0,2
5,101,2008,6,210000.0,1600.0,4,0,5000.0,14,15000.0,2,1,1
29,7,2002,4,373909.0,1998.0,0,1,1549.0,20,18695.45,0,1,2
28,23,2015,11,213000.0,1300.0,0,1,7200.0,7,30428.57,0,1,1
42,118,2012,6,180000.0,1400.0,4,0,9700.0,10,18000.0,0,1,1
23,48,2010,10,256000.0,2200.0,0,0,11350.0,12,21333.33,0,1,2
40,73,2012,9,191550.0,4500.0,0,0,36500.0,10,19155.0,0,0,0
20,97,2012,9,189000.0,3456.0,2,0,21900.0,10,18900.0,0,0,2
23,104,2011,10,160000.0,3000.0,2,0,25000.0,11,14545.45,2,1,2
14,107,2011,9,135000.0,2199.0,0,0,14999.0,11,12272.73,2,0,2
31,22,2017,10,25000.0,1998.0,5,0,23000.0,5,5000.0,1,-1,2
13,35,2002,11,530890.0,2000.0,4,1,8500.0,20,26544.5,0,0,2
13,35,2004,11,425870.0,2000.0,4,1,7500.0,18,23659.44,0,0,2
42,66,1989,10,280000.0,1600.0,4,1,15000.0,33,8484.85,1,1,1
31,101,2008,2,120000.0,1800.0,3,0,2600.0,14,8571.43,1,-1,1
40,74,2003,9,360000.0,3000.0,0,1,12500.0,19,18947.37,0,0,2
11,54,2013,10,150000.0,2000.0,5,0,10950.0,9,16666.67,2,3,2
1,17,2001,10,252000.0,2400.0,3,0,4550.0,21,12000.0,2,1,2
34,101,2006,6,291000.0,2000.0,3,1,4850.0,16,18187.5,0,1,2
35,114,2002,10,380000.0,1900.0,0,1,4000.0,20,19000.0,0,1,2
23,126,2007,6,320000.0,2200.0,0,0,8300.0,15,21333.33,0,1,2
28,65,2009,10,165300.0,2000.0,0,1,10000.0,13,12715.38,2,1,2
42,120,2011,6,456368.0,2000.0,3,1,15999.0,11,41488.0,0,1,2
27,101,1999,6,295555.0,2300.0,0,1,1000.0,23,12850.22,2,0,2
40,45,2009,6,190000.0,2200.0,0,1,6299.0,13,14615.38,2,0,2
2,6,2014,11,280000.0,2000.0,0,0,7900.0,8,35000.0,0,1,2
42,110,2005,6,316000.0,1900.0,0,1,6000.0,17,18588.24,0,1,2
23,29,2006,10,300000.0,1800.0,0,0,5900.0,16,18750.0,0,1,1
40,26,2000,10,300000.0,1580.0,3,1,3400.0,22,13636.36,2,0,1
43,131,2013,3,185000.0,2400.0,0,0,20550.0,9,20555.56,0,-1,2
23,48,2001,10,200000.0,2200.0,0,0,1200.0,21,9523.81,1,1,2
23,101,2013,9,165000.0,3000.0,0,0,45000.0,9,18333.33,0,1,2
11,83,2012,10,219259.0,1596.0,4,1,6300.0,10,21925.9,0,3,1
42,61,1990,4,200000.0,1300.0,4,1,7500.0,32,6250.0,1,1,1
40,44,2005,2,280000.0,1400.0,0,0,5600.0,17,16470.59,2,0,1
23,78,2003,9,22222.0,3200.0,4,0,7200.0,19,1169.58,1,1,2
40,26,2000,10,230000.0,1800.0,4,1,2800.0,22,10454.55,1,0,1
2,9,2001,10,250000.0,2800.0,3,1,5500.0,21,11904.76,2,1,2
23,48,2012,10,229000.0,2200.0,0,0,9000.0,10,22900.0,0,1,2
35,114,2017,10,110000.0,1997.0,0,0,23000.0,5,22000.0,0,1,2
42,61,1996,4,32058.0,1600.0,4,1,1450.0,26,1233.0,1,1,1
42,88,2004,10,167000.0,1800.0,3,0,4700.0,18,9277.78,1,1,1
23,14,2003,4,250000.0,1400.0,4,1,3000.0,19,13157.89,2,1,1
35,114,2017,4,92000.0,2000.0,0,0,20900.0,5,18400.0,0,1,2
23,104,2017,10,115000.0,2925.0,0,0,53500.0,5,23000.0,0,1,2
2,129,2011,3,180000.0,4000.0,4,0,9500.0,11,16363.64,2,1,0
40,24,2010,11,200000.0,1400.0,0,1,6900.0,12,16666.67,2,0,1
2,9,1996,10,250000.0,2000.0,3,1,3600.0,26,9615.38,1,1,2
16,101,2016,10,70000.0,2000.0,4,0,17900.0,6,11666.67,1,1,2
40,24,2009,4,210000.0,1400.0,0,1,5800.0,13,16153.85,2,0,1
28,23,2003,5,125069.0,1600.0,4,1,2100.0,19,6582.58,1,1,1
40,102,2012,3,211000.0,2200.0,0,0,15500.0,10,21100.0,0,0,2
2,9,2009,10,358000.0,2000.0,0,0,9800.0,13,27538.46,0,1,2
6,76,2017,11,114445.0,1500.0,0,0,8200.0,5,22889.0,0,1,1
6,76,2008,10,234000.0,1400.0,3,1,2250.0,14,16714.29,2,1,1
28,23,1995,11,145000.0,1600.0,4,1,1300.0,27,5370.37,1,1,1
42,118,2004,6,185000.0,200.0,0,1,5400.0,18,10277.78,1,1,1
11,52,2007,11,294000.0,1594.0,0,1,4000.0,15,19600.0,0,3,1
23,78,2011,9,182000.0,3000.0,0,0,22700.0,11,16545.45,2,1,2
39,101,2006,9,135000.0,1300.0,4,1,5500.0,16,8437.5,1,0,1
32,62,2013,6,253300.0,1500.0,0,0,7500.0,9,28144.44,0,1,1
2,9,2002,10,250000.0,2500.0,0,1,5500.0,20,12500.0,2,1,2
14,121,2004,3,217000.0,2000.0,4,1,5400.0,18,12055.56,2,0,2
23,101,2017,10,78000.0,1596.0,4,0,19990.0,5,15600.0,2,1,1
41,2,1974,10,500000.0,300.0,4,1,12000.0,48,10416.67,1,2,1
42,118,2008,6,188000.0,1400.0,4,0,5600.0,14,13428.57,2,1,1
28,134,2005,5,280000.0,1600.0,3,1,3700.0,17,16470.59,2,1,1
20,49,2013,10,132851.0,2500.0,2,0,15900.0,9,14761.22,2,0,2
42,88,2015,11,170389.0,1400.0,5,0,13100.0,7,24341.29,0,1,1
13,41,2010,10,180000.0,1400.0,2,0,5600.0,12,15000.0,2,0,1
42,61,2007,4,199000.0,1400.0,4,1,5500.0,15,13266.67,2,1,1
23,126,2000,6,350000.0,2200.0,0,1,43000.0,22,15909.09,2,1,2
22,101,2021,3,2000.0,2000.0,4,0,26000.0,1,2000.0,1,0,2
20,97,2003,9,230000.0,3000.0,4,0,5500.0,19,12105.26,2,0,2
11,51,2012,4,170000.0,1242.0,4,1,4200.0,10,17000.0,2,3,1
5,101,2015,4,133200.0,2000.0,0,0,10550.0,7,19028.57,0,1,2
35,85,2010,11,223500.0,1400.0,4,0,5499.0,12,18625.0,0,1,1
6,76,2011,6,166000.0,1500.0,0,1,5790.0,11,15090.91,2,1,1
11,101,2007,6,360000.0,2000.0,0,1,8000.0,15,24000.0,0,3,2
11,54,2010,4,110000.0,1600.0,4,0,5200.0,12,9166.67,1,3,1
27,95,2017,3,155000.0,1600.0,0,0,16800.0,5,31000.0,0,0,1
42,117,2011,3,185000.0,3000.0,0,0,22900.0,11,16818.18,2,1,2
32,115,2016,10,143000.0,1500.0,0,1,11300.0,6,23833.33,0,1,1
5,101,2001,6,295000.0,1900.0,0,1,1400.0,21,14047.62,2,1,2
42,61,1997,6,128000.0,1900.0,0,1,800.0,25,5120.0,1,1,2
1,15,1997,11,350000.0,1800.0,3,1,3200.0,25,14000.0,2,1,1
40,73,2008,9,160200.0,4667.0,4,0,21900.0,14,11442.86,1,0,0
42,66,1991,10,230100.0,1400.0,4,1,600.0,31,7422.58,1,1,1
33,101,1998,4,145506.0,1400.0,4,1,900.0,24,6062.75,1,1,1
1,94,2010,9,216000.0,3000.0,0,0,24600.0,12,18000.0,0,1,2
28,46,1998,4,213000.0,1000.0,4,1,1350.0,24,8875.0,1,1,1
25,101,2000,6,269000.0,2400.0,4,0,50000.0,22,12227.27,2,0,2
40,24,2010,4,243000.0,1364.0,0,1,6500.0,12,20250.0,0,0,1
2,9,2008,10,320000.0,2500.0,0,0,4000.0,14,22857.14,0,1,2
14,107,2005,9,230000.0,1998.0,0,1,3500.0,17,13529.41,2,0,2
1,0,1993,10,280000.0,2300.0,4,1,1850.0,29,9655.17,1,1,2
13,35,2009,9,215000.0,1997.0,4,1,10800.0,13,16538.46,2,0,2
35,85,2009,11,201000.0,1390.0,4,0,5900.0,13,15461.54,2,1,1
42,61,2009,11,235000.0,1400.0,4,1,4800.0,13,18076.92,0,1,1
2,9,1996,10,420000.0,2793.0,3,0,3550.0,26,16153.85,2,1,2
33,101,2000,10,260000.0,1997.0,4,1,2150.0,22,11818.18,1,1,2
23,48,2015,10,156000.0,2200.0,0,0,22500.0,7,22285.71,0,1,2
23,101,2004,2,300000.0,2000.0,4,0,5500.0,18,16666.67,2,1,2
25,101,2008,9,326000.0,3200.0,0,0,12950.0,14,23285.71,0,0,2
13,35,2012,3,199000.0,200.0,0,0,15000.0,10,19900.0,0,0,1
14,111,2006,10,200000.0,2000.0,0,1,6000.0,16,12500.0,2,0,2
25,101,2004,4,11111.0,1600.0,4,1,3350.0,18,617.28,1,0,1
2,129,2007,3,253000.0,3000.0,0,0,16500.0,15,16866.67,2,1,2
23,48,2013,10,246000.0,2200.0,0,0,21000.0,9,27333.33,0,1,2
42,90,2006,4,215494.0,1400.0,0,1,50000.0,16,13468.38,2,1,1
2,9,1993,10,10000.0,200.0,4,1,950.0,29,344.83,1,1,1
2,9,2002,10,400000.0,2500.0,0,1,7100.0,20,20000.0,0,1,2
27,95,2011,3,163000.0,1500.0,0,1,8200.0,11,14818.18,2,0,1
20,97,2009,9,196000.0,3500.0,3,0,19000.0,13,15076.92,2,0,0
2,9,2017,10,68000.0,1995.0,0,0,31900.0,5,13600.0,2,1,2
2,101,2017,2,44000.0,1499.0,5,0,63900.0,5,8800.0,1,1,1
18,113,2019,3,24000.0,1600.0,4,0,18900.0,3,8000.0,1,0,1
42,61,2005,4,181000.0,1400.0,4,1,4100.0,17,10647.06,1,1,1
2,129,2016,3,138000.0,1998.0,5,0,33900.0,6,23000.0,0,1,2
20,97,2007,3,278528.0,4000.0,2,0,6000.0,15,18568.53,0,0,0
2,129,2019,3,65000.0,2993.0,0,0,67900.0,3,21666.67,0,1,2
2,101,2006,0,35000.0,4800.0,4,0,13900.0,16,2187.5,1,1,0
